468	1391
22262	24195
8472	8091
3128	25291
22778	27541
10764	21127
17290	16901
7520	8969
9792	6071
18718	19745
28168	29035
21790	15933
16438	14329
6358	9783
28484	27659
24642	22965
19886	18787
23234	22357
3448	2849
18754	26137
3364	23555
12310	10361
11240	18057
22716	16349
3192	2201
17970	8181
12012	24559
17934	5205
12036	11187
20618	21427
12300	12889
2370	5671
10464	10745
16846	27785
19038	12831
10332	3875
11902	23837
8614	15709
15560	9665
14032	11285
12762	24721
4000	3603
27318	27205
17494	19225
13054	17155
29374	29475
6984	11313
142	71
13178	3727
8268	25813
10460	25303
13208	24851
23578	12477
13814	14819
19866	26243
14156	15477
17722	14709
20696	21461
13392	13085
29774	23523
21464	20437
24006	6369
2488	8005
20366	21315
26092	22701
18190	25477
20594	12569
8404	5429
20346	6323
7108	4271
14658	15653
7632	20759
28082	27511
20344	21299
3970	2433
9082	10277
13428	29165
27476	17525
11048	21337
4028	2299
13204	22233
5582	18545
21852	13557
19218	18771
6756	13675
6396	3057
25416	23033
21596	21795
26400	24791
1224	1285
27916	27649
15344	19309
9752	12459
1116	2977
2404	1947
10780	11351
6484	9527
10548	29419
15744	16459
27452	26623
21714	25329
8500	6605
21696	7355
27648	29791
9074	6101
13026	17619
13522	7189
6146	4665
27068	27099
11680	7947
24450	20065
8992	4249
20418	21329
20792	11573
6724	2559
28104	25501
4624	11321
5346	11019
24386	26171
25938	9199
13762	20911
22654	28697
29908	23723
4700	12857
24452	25731
15166	25437
28218	11959
26860	27005
9270	11113
7098	18885
21988	18845
16002	19021
18422	12659
9962	4733
13006	6195
6444	10263
19554	15459
19910	21141
28400	29611
22954	11995
8134	3777
4032	3225
8756	8717
5142	3649
22252	15605
3730	2789
22054	21933
16040	10317
20202	8555
8072	5659
15352	10121
14328	19871
6370	3955
18592	15191
8258	6555
3634	3653
12584	5703
19504	19059
27880	25593
13426	15183
7518	7187
8274	6149
29606	28133
13560	15237
27244	21509
5460	2015
6882	10075
9028	4499
578	1087
364	319
964	1533
6322	6993
12994	27707
20270	27909
2358	2533
7668	14851
21542	16041
16968	16749
11104	6219
18402	12647
3718	4457
680	239
13528	11165
22660	10381
18840	20853
7386	9513
25206	16163
23008	9947
26870	13539
15630	14983
16708	25729
2884	1313
16960	9383
18822	25109
4140	18753
7338	6405
6160	15663
19374	15725
6566	6685
12078	17627
29992	19653
15912	18159
25954	23529
22598	22101
20454	29993
18346	17375
6898	13393
158	14067
28150	27209
7360	15079
20750	23769
26714	21155
8972	6891
25118	17135
9170	12077
28464	29459
12910	10493
28646	29485
2698	1019
11366	29967
10476	1603
20810	15815
23778	10423
18388	20819
25238	23219
19106	26037
13818	12837
29366	28971
19190	15335
24222	17059
19918	21145
23896	12241
13284	9231
28438	20151
22022	20133
13314	16441
19092	23719
25850	11407
8064	5313
14622	15641
19532	26895
14332	5715
16538	24311
1390	6947
2362	2221
12250	5369
6162	3423
15636	7845
26614	21097
16006	9715
21878	21871
22504	18079
5544	2183
9474	5789
29332	24459
22090	26399
20194	17829
11666	12751
11338	7849
25536	7597
25354	15297
20100	13743
20120	21219
7302	4543
28660	28955
18988	11409
10322	17643
17852	24481
7980	5817
10052	17415
28342	23525
16714	14689
29232	27965
6166	4757
5326	10449
7482	5545
11978	29389
10900	5015
26140	26721
22224	13643
22514	11667
4170	4643
22744	22171
11998	10161
980	2349
8048	3813
8598	3949
15258	20315
29206	27959
4210	2143
23730	22587
27948	27433
19462	17767
23850	3823
14052	19171
27166	28163
2386	3895
5126	7717
18624	24713
24900	14031
15504	22773
1774	2529
19548	19657
9590	7475
12500	8937
28330	23787
21004	27223
24138	19709
11898	23143
25520	17315
14034	19357
15034	21521
21552	19039
24504	24857
2762	11391
27048	26309
9556	14661
6624	6975
1564	1791
19788	15151
224	845
3982	3583
23700	22569
22512	22407
2180	3753
2638	3499
9330	3571
12460	11507
13270	14529
21260	15957
13690	15283
10246	5987
25602	25351
16220	11921
23910	18347
10162	12815
22390	12411
29674	27587
904	1007
12350	8605
296	267
29176	28333
7942	7319
27210	21491
7674	11979
6642	16219
7448	7443
7512	4563
15408	22639
18640	12599
27802	21899
17876	24593
14206	28401
23856	16737
9178	12079
29212	29371
5650	12571
3860	25135
2792	2445
842	8721
2122	143
2726	2505
2880	1845
2904	1113
15188	14465
26354	10971
16442	16477
14642	19669
4342	11039
17842	4769
6174	9493
13902	15379
13944	13841
21122	15907
17048	6825
17784	24741
29028	18701
26184	12819
10584	11297
15986	17281
3432	2537
11194	4859
14664	11435
21868	21867
26708	26941
2800	3907
23916	17489
3882	8663
12878	17023
11364	25219
22850	11971
12822	12379
7190	13443
28710	29363
10878	12357
3714	3183
6240	8247
20398	24043
17024	14843
5990	3311
18646	15211
20700	11541
11012	10645
16042	11841
26912	27699
28334	24295
3220	4639
8910	11829
7396	5161
19100	29609
19248	15355
25296	17961
21344	12699
24784	14959
3012	23899
24522	17491
27582	23095
6860	4393
5098	6171
25236	17189
2478	1403
6300	2287
17996	10319
3446	9795
17972	17199
1052	1213
15808	21917
2304	3657
20518	11483
23370	18797
21270	5433
14572	15599
4232	3109
26836	29525
12768	17615
19778	11317
21898	16131
20662	24197
4136	25301
2456	1551
28108	28311
20060	13741
27106	29579
6502	16101
10674	8993
15622	27135
12796	26569
2690	13153
26128	28953
21388	17719
10546	5149
4346	22135
18030	29433
28908	19821
23782	10637
27448	23613
3734	19333
14948	19179
20854	23559
11530	21789
18174	12031
19372	20993
10628	9525
9562	3445
22112	14381
20086	17993
