28224	27555
26046	29637
29284	9557
7798	3233
3380	9365
20106	8317
14842	14221
18770	7779
16314	24653
25714	28213
6344	6047
9044	7669
7760	4097
21118	21623
7476	12597
11442	13891
148	283
10352	11225
5746	7453
18796	15255
16916	18337
13730	26773
17068	22091
29032	27915
16586	16571
22828	14659
4846	3783
27960	23023
15596	16065
3836	13651
23904	28455
16074	23129
200	1081
19258	22093
7164	12785
29210	23921
4384	177
12874	23025
10408	8265
10054	10085
11800	9223
26930	29441
6118	1969
16758	13433
716	813
18694	21417
24232	9721
42	45
29666	23245
13942	15391
2156	1613
19418	21003
15052	10881
14300	14435
4478	3329
25226	25963
10568	14653
20686	15035
21556	21779
22640	17971
9468	11929
22962	25155
28616	26609
18612	29297
12812	13981
24364	20517
3464	20053
20584	15735
4894	21641
17380	24419
17446	13315
4904	2903
11138	10077
14624	15319
18588	26671
3554	5979
24262	22793
14238	8287
16308	26015
2602	4419
3724	3205
23926	18869
17160	29689
5100	3215
6690	3397
27456	27269
14878	13171
17200	1353
23722	18419
11008	5733
18648	20769
18492	23527
6928	18389
21478	22315
15470	9307
22468	22075
25046	9835
8116	6205
19004	25753
9172	16565
27296	27203
13450	17053
18400	17595
15898	12183
11168	14551
628	829
27110	27117
19242	26823
20304	27021
22178	25807
6076	27469
18672	20781
14356	14457
13908	26843
12934	5261
14740	27077
16800	14479
14298	17987
29546	24477
2374	2065
344	329
2968	2027
19794	21113
5322	4241
7312	7771
3296	22239
22730	22161
8250	23489
29388	8279
18038	23251
21560	25191
6308	5469
4488	1783
13732	12193
20928	26447
7846	26409
14478	17637
7224	16997
25152	23187
4254	4651
9564	18403
24898	14539
6766	24611
13472	8767
1690	1163
10214	2153
23026	22275
3366	17501
17924	6311
9244	14563
14020	10379
5240	16561
7660	8063
24706	20469
17668	9045
6164	1395
7002	2235
2242	2059
20040	25791
10466	10605
24362	16897
4364	2137
28796	14439
10812	12775
10574	8629
2132	1153
21708	27157
9596	14699
19110	20453
3408	2821
10226	28979
26996	27399
3670	2843
9084	9951
5742	12667
29200	24431
20008	4045
3004	1631
19574	10377
7056	6879
10752	5621
13578	7191
6440	681
25684	11997
26606	24923
22226	16203
9190	8861
22608	22105
22970	16447
10020	9155
27148	27131
23786	20063
8948	24885
6406	14755
14936	23947
20096	15573
29302	28815
12952	7489
23362	10741
24860	24743
16248	16343
28358	27581
14528	21217
7502	6831
27426	21657
20560	15719
3420	1639
20528	21369
18368	15161
19396	7517
20488	17717
22264	27443
13278	7993
29618	18749
25144	19359
5640	11977
25358	25549
1260	733
22860	29767
17074	29281
8270	8589
19652	22271
22206	24689
20654	2871
7934	6451
21920	19683
19116	20903
29516	17109
9014	8235
24100	24861
24686	11095
24460	19401
8058	8515
16552	7133
27350	29421
26666	26923
8474	16409
8932	22019
1018	3487
15564	10247
4016	4081
6532	3889
23474	29535
22174	26093
25190	23195
678	5549
1746	19957
6412	8065
1886	1423
1230	811
13106	11119
9730	17083
7514	3047
22604	29219
24234	22777
1436	3743
24436	9719
26688	20149
3138	3719
19948	18913
20076	21199
26332	20935
3810	18811
23638	26353
4190	12191
26304	20915
12712	29631
15840	12683
10454	11263
24544	28237
21496	24239
21844	21855
3606	9205
16782	25221
5152	3821
13488	3525
18642	26321
1484	2425
8716	12715
7700	15407
24350	19579
16822	17833
19920	11359
12406	18717
16654	16601
19166	9259
27586	27307
14990	19961
14768	19785
7510	25493
16466	28823
19566	14783
25448	23319
6816	5067
16458	16481
18434	24673
14222	7781
18802	17967
16626	22409
12082	24275
18736	20807
12956	17905
25730	28327
560	557
19428	21007
12966	19471
2414	929
12206	8845
4010	25471
18986	25847
3418	7711
9628	5961
1364	1129
10258	7437
7882	25067
14504	15567
29562	23171
17868	12483
22792	5087
5864	10167
6682	12175
13134	17825
17192	17857
13148	11147
20974	19277
10798	9969
20868	17589
15662	10793
13122	18491
22900	16427
13464	20301
2626	5843
17352	14829
28914	27857
17218	22797
7526	2895
16310	26021
7530	7709
22376	19881
23836	19693
592	1907
6994	7751
23698	13653
24826	28509
13874	15361
7214	18221
29062	26505
850	2563
25842	23455
19238	27437
11766	18791
21694	23809
29868	24719
8102	18475
28242	27559
28552	22491
22070	17745
16328	13349
5592	12497
