19690	390
16786	2674
2380	1354
4766	336
8328	16622
14120	450
3112	8692
20120	682
7266	1956
28352	5630
9216	888
13714	1188
120	1154
15974	15754
18156	2030
9848	498
14180	6272
26992	28
3202	2468
1298	716
26202	2572
7650	2036
22502	990
7438	8550
25494	15502
9320	9728
27978	5372
19650	2884
19308	4800
12640	4192
5464	80
20228	1536
10588	466
15064	782
5716	11122
4610	1522
3814	1754
16606	25426
12960	570
70	36
5882	484
1514	148
20570	966
29984	1352
7534	442
8258	1624
7690	640
29558	15214
10894	3480
6458	1008
12204	12732
27140	552
23876	106
2214	2218
12544	544
28120	2224
25612	2192
21088	9132
15000	16282
10826	1362
20006	2746
17426	1092
13978	376
6628	70
7480	26694
18288	1370
17424	614
17720	646
16244	2650
5744	25722
25520	296
26338	442
9444	196
12098	1038
25676	6
9652	8930
2524	9512
12914	2036
1958	356
7322	11680
2130	5032
18820	1822
19910	2592
23770	328
7640	2646
11324	6426
1676	0
11642	9378
19992	6542
12976	3134
10370	1490
24752	2074
18448	1078
28944	1574
9470	12172
6366	316
9906	1054
4118	562
20328	318
2404	732
18330	15994
10902	4606
10470	380
29756	696
18162	1756
26396	144
8172	16
17174	2626
6310	84
25130	12074
16254	1854
8702	64
27124	1888
29952	3432
13594	9336
17992	9424
20342	1282
13676	7356
19022	5298
17350	10604
7390	2200
9976	2624
18102	2726
16048	13540
18594	318
15894	2388
12646	1126
13722	1976
12496	56
24960	22020
14652	2010
23348	17616
11876	1294
646	190
2532	7176
7584	700
20138	2630
11972	3744
3332	2068
11538	1954
21794	1384
10826	2306
12278	542
23410	1770
8002	7954
17406	3972
7282	17922
27930	3236
11116	1038
21784	174
19024	2876
8602	4448
2992	34
4610	514
23890	880
9814	2352
17950	42
11832	2132
16324	24
10910	8388
8908	156
2148	3132
5874	1336
25734	4450
18208	3748
23978	9458
16388	3312
12050	836
19580	8878
18336	1040
6908	2230
22866	54
28030	4526
7798	1108
12436	262
18282	3776
206	92
10164	504
18740	270
4070	5012
26038	6822
29616	338
23762	884
2620	1462
8064	9488
18944	956
18436	4392
8494	5008
20492	850
1378	182
23488	6376
19818	328
16384	7478
7842	18860
19366	812
19012	15924
19228	11402
12882	4418
12726	1994
24404	1960
20210	1478
28942	27092
23054	2508
10008	44
24592	4104
142	154
4484	4890
14048	242
27134	74
11054	1740
15560	1216
29634	2466
18900	20366
10370	11400
25906	2874
21798	1202
28162	3234
12900	42
8378	7616
8284	8
19780	17730
19550	2646
8216	3044
17962	728
13374	8376
21088	25364
3912	6
12416	866
27830	1448
16112	5394
18450	2276
10618	714
18464	1058
17614	304
15870	18340
27786	25892
16244	906
11072	216
25346	12880
21450	16194
9240	16
20492	1352
23658	726
20764	4022
13522	144
19418	4570
4960	12
21232	2050
16908	94
19042	8324
2530	718
9632	306
23180	2924
15180	938
11942	24
22878	1394
7170	142
8632	714
16920	682
11482	2264
20908	4200
13498	3486
9548	3318
1644	2002
15600	1002
18264	22728
14272	356
18990	2172
27104	25190
12344	814
14214	3364
13632	3368
12412	508
8758	446
11598	16874
19402	3692
5424	20350
20786	3632
18052	616
6650	32
25352	21256
21202	2232
25380	240
10636	1978
11684	1062
5114	4376
26578	1706
28432	938
11826	1156
8854	5750
13432	9464
24424	22608
2478	6
14454	20474
28748	202
14160	7570
21720	15904
24272	5742
6014	586
24992	3548
19906	1094
14412	12
17696	2184
12736	452
21126	2296
5086	5086
24898	15918
22892	1356
6000	2068
536	28494
9274	410
8206	528
9360	232
962	1096
24726	456
10416	2802
20782	7420
9052	3158
20642	3866
28404	1376
27762	3444
12146	4186
