6108	4531
24808	19069
22552	28865
18938	17737
25332	4613
26508	11903
27806	29967
13048	15485
27526	2835
3384	3251
7302	27179
10286	17767
7952	18831
24450	13889
3688	7409
20728	5039
22946	28935
19332	15425
27416	29341
27402	26257
12288	6589
20212	14091
27942	13657
6522	5889
18482	15517
6454	18161
18642	7599
25054	28177
11536	11431
22094	20321
11420	15807
20294	4381
26324	15055
4672	6081
6354	18103
1882	1575
26336	11121
25416	8209
3694	29483
5856	17425
18042	25875
12592	23033
994	1231
20996	27445
2428	2777
13340	24819
11386	4805
17874	27759
14382	29221
25354	27441
26124	11239
8886	2401
18838	11203
21266	15395
10678	3989
7528	8347
1464	1963
15448	20211
28556	22029
11398	11785
26246	19635
15698	11373
20344	29861
29358	16697
11858	14361
9732	11387
20838	993
16166	28635
2932	12003
26670	29381
15186	29597
18798	27587
4308	5379
7862	23355
922	381
20922	29419
7016	15561
7700	9851
15346	21201
27764	25675
7404	4153
6244	26089
2516	1275
25724	28325
22294	29549
2038	14789
20360	23057
24488	18191
17502	5069
25460	15191
20368	23695
7640	11347
19236	3819
11408	12483
24098	24425
26660	13315
4378	3839
28226	25797
16538	24015
28388	24405
7718	6761
2490	11439
29522	23779
10702	12681
4658	20433
3978	7587
10320	17987
24842	12997
17546	27211
29504	22655
27262	22365
24810	18927
29556	19097
19038	24157
10978	9823
6644	12281
25250	20881
3348	1355
13054	14485
27264	15445
4140	1869
6040	16553
3288	3197
15714	9113
17682	29345
2390	8009
3492	2415
21120	5897
6440	6903
6320	16649
19200	24975
26788	24629
1056	2041
6058	21455
24564	20273
7918	25667
23512	14781
542	571
17084	25771
28612	28969
1762	3647
13674	19897
27384	18897
484	553
3030	2585
13586	11089
23700	20533
376	191
28032	19923
16402	17889
18502	19945
1290	1145
6084	18365
30	459
21846	16967
19930	14683
12474	14313
22834	12237
8666	19731
8142	27747
24674	22295
15310	21193
11412	22691
23796	10213
528	23659
28458	28945
20676	22893
14274	13007
10300	5387
14104	20209
4956	27775
11558	8499
15408	19133
27160	21599
5658	25511
21278	21449
12664	23093
23610	27989
2268	2009
28548	29409
19164	13503
3580	4369
23586	13863
29054	26067
11280	21219
6874	4677
10106	9789
20666	21239
15232	23537
18384	20645
1584	1493
9914	16029
17808	16289
22718	25759
17242	8055
12246	21733
14480	20887
11634	6649
14958	19623
19776	16665
24990	18987
5210	6069
11278	26911
17558	13707
9974	3387
12786	17483
20418	7977
20820	15859
17390	8123
20074	13913
4062	1841
20926	28489
29458	13407
25408	25093
3236	27589
16640	7243
26590	8939
29158	23153
11336	16749
25280	24369
17244	6883
15572	9945
12332	28795
28826	25291
9660	11813
28532	25865
12344	26543
27358	23677
15094	17545
14498	10223
5848	5935
26522	29515
16840	7357
838	797
17462	18585
12134	13845
22526	27693
19574	15469
6770	11547
2854	6713
28254	17147
16292	5249
29646	8109
14964	21069
3336	21319
22088	17909
9518	6969
7342	8953
19056	24953
8482	4541
6806	8269
25958	26433
13186	29265
25088	27241
12954	25933
4900	20449
26584	21117
20760	10553
22556	4635
6972	29997
18980	9441
12138	18941
11020	3929
2362	6333
9902	9247
29866	26121
14466	20095
18210	25297
26960	25485
22414	9939
29408	22937
3190	4325
6714	9293
22006	11041
15846	14055
1546	997
22244	21763
29420	13157
25852	28357
29726	17917
20248	5135
686	1025
24330	19523
16556	15603
27288	29311
19666	21225
8932	29941
10616	25069
11404	9037
16808	6373
6860	21591
11874	9589
10692	16655
3130	1867
25276	3005
13794	19347
10216	12087
4032	3765
10108	8957
6710	6383
16334	25059
11512	26919
2856	7425
15866	15589
6536	5881
4352	4947
19862	14065
19918	25155
3850	2199
29394	24119
18728	26747
17986	9329
2418	2341
20962	10697
14360	20839
15838	18095
13420	23501
17884	9065
7050	17341
21242	15225
23944	27429
3102	3345
15886	16861
21356	25461
7594	1461
22272	10651
1420	1377
17346	26027
21400	13575
29396	25195
3644	11623
11122	23465
12626	21915
9454	25881
18578	20701
19832	29089
5030	8389
3170	25289
25532	19633
1856	179
26366	16909
14236	9683
6352	14877
12324	11559
12040	7313
2200	1673
6654	11499
8762	18705
26362	22361
10490	9541
5876	20401
26890	17849
4136	2065
24894	24623
18712	22087
2092	1473
24994	15271
11804	24519
4730	12285
15768	11415
11014	7275
12424	11305
14290	21091
14718	9567
17934	7993
9426	26613
20720	29839
22932	22917
18512	18121
23990	18045
28158	20367
2698	5435
27662	10353
23702	16307
29790	28841
13726	12961
25796	11461
7704	12827
13876	10097
716	925
18344	29685
17450	21189
3252	4303
7358	14661
28546	27399
15306	23325
17432	29561
18274	20313
1278	23307
3926	3595
8322	22345
11210	10389
274	1093
15530	27391
28676	18539
16944	25737
5514	8569
9172	8623
6830	5781
9730	6963
16972	9997
16994	27937
19894	10601
14210	16533
5748	11377
22240	19131
13220	12725
19202	10787
5866	27187
16192	7335
18470	15151
15716	21345
7866	7941
12252	9389
14546	13901
11842	19949
6368	10265
14090	14651
6272	6677
4976	5289
1436	1243
3778	6203
6898	11361
17324	17481
1988	7219
20470	24501
14284	11555
3698	4625
6926	8049
21550	26185
13962	10667
4940	6295
24526	11895
9272	27915
26532	28501
2336	19771
2284	29677
16608	26843
8234	7473
27836	28815
4022	1567
25820	25207
27894	6881
20310	18655
20396	14531
14962	16807
21882	27147
17138	29155
28630	17109
8922	18663
2908	22167
12692	21947
2944	1563
12064	15081
21768	17217
1060	25857
15334	12771
7006	13495
21262	25447
18256	12227
18218	6413
3258	4617
23694	27733
26006	22329
7080	7837
13228	11161
1612	1109
13330	18243
11106	4603
11488	22813
7768	15621
17652	17587
23538	29009
16568	7609
24394	19817
24550	29041
18024	25009
4458	4373
21476	10975
18076	20569
2846	3039
20308	26345
19840	27103
24524	12349
4134	5823
17438	22057
4496	8639
17556	26949
16946	13583
29850	15975
7496	10127
26432	23951
4264	5529
9610	26581
7436	14871
10686	16653
25746	17765
26416	21277
8452	23641
15336	25281
1968	27837
11862	12525
26004	19593
25108	26977
29682	13295
17604	23027
25672	10301
9458	1713
22602	17367
14988	19667
1962	14139
25714	23749
7996	26021
23280	29391
4512	16359
1684	3065
4762	4131
7730	27381
5344	6847
17490	26653
25200	25025
27252	20477
4766	12195
16224	8935
10612	15983
28694	26131
3804	17115
2398	15085
5706	7205
5010	4735
29720	25619
29664	19495
10160	16479
11324	10557
2220	11191
4338	2731
16374	2931
4648	5841
11296	9375
488	385
9004	14299
23062	19613
29098	27631
29304	24625
18810	20151
9804	20263
244	49
9852	8849
19662	20935
29794	28849
14838	7933
28024	28947
8930	17255
15790	26329
4068	10231
21956	14593
13216	16295
16582	10031
4996	25843
12494	12823
22000	23693
27328	16265
10984	8579
28646	28697
2976	10083
11428	24183
21728	11025
20088	25193
17828	20581
28370	9085
3388	8441
25376	28255
3568	11883
29880	6663
6532	9877
20292	6155
22198	22059
2556	9153
9368	2637
5062	17607
12498	5721
12628	10711
28162	23757
27912	22095
16382	11525
5918	23917
8324	23379
4280	3863
5410	2583
27070	27485
16664	4971
20280	19695
16636	24489
4524	5629
19498	10239
26168	22425
1912	2425
3462	11999
24264	24907
24060	29487
18490	7411
20992	9109
15892	5115
302	165
23148	13375
294	27
10060	8683
25992	24281
13004	24209
28156	17405
26408	15817
15060	21119
11286	19571
2964	3535
10238	11735
15202	4765
28342	26227
6512	23475
26088	27643
18108	16355
25466	25109
26388	12337
20482	19271
29136	26727
15284	7677
17300	29235
7144	23287
8408	15307
15962	23909
29080	26341
20200	7045
21764	10597
26018	10683
24218	12611
2400	1687
25732	15053
892	431
22004	21389
28628	13689
28056	8531
25900	29475
11894	26643
24150	24145
23292	25901
2894	6705
25024	14123
7206	1987
6918	2801
7450	23463
29118	29279
8838	4297
16296	13551
8612	12475
15176	21153
24138	20097
11740	6175
24836	22227
25786	23965
8556	12373
2562	1487
23536	19583
4158	4301
12196	27227
7934	27163
28070	2857
19386	16591
6864	17153
3898	3927
20908	28479
9198	12431
18378	14107
24870	13935
22560	27273
1232	2239
29708	7855
12350	12291
4476	4919
4126	11497
2262	1631
16884	10679
15618	29253
28484	9657
26996	12403
10980	13141
11116	21159
15742	29283
9322	9917
24986	20805
6198	11631
14112	20759
10466	18957
21674	25561
16042	15047
23678	12113
18748	22403
2578	1511
13126	6157
3076	25643
2374	2211
21398	16279
1042	725
13426	29037
29782	22463
18444	24357
28908	18023
20526	12449
22318	25679
3556	3805
128	113
6160	4441
3360	3003
12782	14013
726	821
2848	29745
5014	25705
18006	22719
1906	1947
16638	14733
14860	7195
2960	3657
15274	5221
24052	7297
6222	3939
20020	22935
26924	18353
29716	28739
21816	18917
20374	28399
20098	6979
21880	8363
17704	15297
16806	5233
24508	24935
9422	18661
12830	663
8480	2771
6858	21537
29430	27961
28906	24245
16110	22711
19294	10633
1432	2719
25070	20083
13384	28045
22570	22987
12920	13463
23214	17519
19412	28197
20840	17501
4480	7251
28864	23867
25882	11003
27390	20349
10194	8093
28154	16095
28366	12783
15688	29599
28068	6533
7102	5297
20704	20279
15934	5307
7322	22073
21778	21657
17640	26361
28038	22903
25780	21075
14756	10277
12394	15373
5922	13417
17988	19461
2032	1935
29650	25507
8374	4725
7086	6055
29398	7051
4748	135
22860	23799
4740	3833
18118	6551
7652	14973
23994	19457
29044	27315
1112	1557
6932	14175
12702	21949
17296	12893
25008	15171
18092	20229
11162	18775
84	89
1994	2099
3976	22529
29680	10607
19688	17943
7982	8309
25592	24047
7092	11311
14450	26583
16760	27625
18990	10985
28108	28883
9928	7581
360	7685
29324	28261
15090	24775
9140	7579
29846	23219
17924	29609
720	563
9288	3383
17650	22125
6902	11639
6448	21105
12450	27691
22112	28761
9410	14027
9468	20111
2716	2709
25220	23211
27276	14247
12858	11067
16150	23095
2318	2075
25504	22519
15172	8075
366	881
25440	26303
23154	7891
28412	27131
11112	14197
16626	27527
18162	14089
1162	1797
27154	17861
5554	22733
27074	28639
17788	27985
25590	14635
24168	28111
25282	24191
13400	12909
8124	5303
15910	13097
15982	2479
20770	9351
26460	29273
10576	21561
9200	13807
16000	7457
28150	22489
18986	20751
17062	26771
20558	22595
16204	19365
2414	1587
21664	21611
22460	21811
1058	895
19758	3333
24912	18823
10470	7481
26078	27601
26604	23717
18302	6791
17312	29977
19866	17669
14602	27739
15660	12841
23856	16351
660	275
9588	13529
2496	26315
27624	27875
8730	5019
26130	8821
7226	9927
26132	26015
11060	28005
16614	25963
20710	22481
2650	4701
19208	16535
18416	9297
10828	9319
916	661
20198	14833
19460	18301
4096	6453
26848	24143
16686	14151
8360	27851
23508	15367
13892	6141
7076	21819
1816	4537
24152	26393
14390	22357
104	499
11234	5177
15700	26809
280	305
4070	10237
880	3871
20674	29463
25642	20423
1726	2925
27738	24639
21578	15291
11638	8241
10932	20475
2114	1775
23634	29847
9486	2921
13930	22995
13896	8149
21450	25489
8418	14537
14068	17761
18292	20615
23180	22037
1540	1065
9978	15391
362	285
25366	16269
21548	20199
18620	23169
26202	15405
4538	3183
